name,condition,sector,account_type,account_category,notes,model_name,model_family,experiment_role,acf1,cv,trend_strength,seasonality_strength,n_weeks,n_externals_selected,mae_baseline,mae_with_externals,r2_baseline,r2_with_externals,rmse_baseline,rmse_with_externals,rmse_lift_pct,mae_lift_pct,r2_gain
EXP2_CON_009,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,ridge,ml,calibration,0.0,0.44127848152552257,0.27375891167334615,0.17711674018549758,104,0,22272.110225299457,,-0.6910209971050497,,27173.42113533687,,,,
EXP2_CON_009,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,ridge,ml,calibration,0.0,0.44127848152552257,0.27375891167334615,0.17711674018549758,104,9,,22291.367617654203,,-0.6698808270359219,,26743.611247634108,,,
EXP2_CON_009,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,sarima,statistical,calibration,0.0,0.44127848152552257,0.27375891167334615,0.17711674018549758,104,0,23055.331511185002,,-0.16902928545915086,,27185.066301435585,,,,
EXP2_CON_009,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,sarima,statistical,calibration,0.0,0.44127848152552257,0.27375891167334615,0.17711674018549758,104,8,,24059.763413582303,,-0.21415288676044986,,26958.432171359185,,,
EXP2_CON_010,A_no_break,construction,normal,D_volatile,A_no_break,holt_winters,statistical,calibration,0.0,0.4406237140823834,0.10471111424207191,0.13125990593780135,104,0,31151.871620588652,,-1.579589624164638,,38447.669845647455,,,,
EXP2_CON_010,A_no_break,construction,normal,D_volatile,A_no_break,holt_winters,statistical,calibration,0.0,0.4406237140823834,0.10471111424207191,0.13125990593780135,104,8,,32765.695867685772,,-2.0445884459206174,,39174.45448070917,,,
EXP2_CON_010,A_no_break,construction,normal,D_volatile,A_no_break,lgbm,ml,calibration,0.0,0.4406237140823834,0.10471111424207191,0.13125990593780135,104,0,29462.39536271017,,-1.6530198514550891,,35246.85066047741,,,,
EXP2_CON_010,A_no_break,construction,normal,D_volatile,A_no_break,lgbm,ml,calibration,0.0,0.4406237140823834,0.10471111424207191,0.13125990593780135,104,9,,34306.5809902035,,-3.0709310427192933,,39075.62151517742,,,
EXP2_CON_010,A_no_break,construction,normal,D_volatile,A_no_break,rf,ml,calibration,0.0,0.4406237140823834,0.10471111424207191,0.13125990593780135,104,0,22700.473169646215,,-0.5847723865940414,,28775.214917496076,,,,
EXP2_CON_010,A_no_break,construction,normal,D_volatile,A_no_break,rf,ml,calibration,0.0,0.4406237140823834,0.10471111424207191,0.13125990593780135,104,9,,22422.332248300747,,-0.717594671530199,,28515.806881708137,,,
EXP2_CON_010,A_no_break,construction,normal,D_volatile,A_no_break,ridge,ml,calibration,0.0,0.4406237140823834,0.10471111424207191,0.13125990593780135,104,0,26307.66963351652,,-1.3444688915976286,,31648.230806964406,,,,
EXP2_CON_010,A_no_break,construction,normal,D_volatile,A_no_break,ridge,ml,calibration,0.0,0.4406237140823834,0.10471111424207191,0.13125990593780135,104,9,,25863.76113667551,,-1.092132000276973,,30970.158524277882,,,
EXP2_CON_010,A_no_break,construction,normal,D_volatile,A_no_break,sarima,statistical,calibration,0.0,0.4406237140823834,0.10471111424207191,0.13125990593780135,104,0,31495.916535508964,,-1.6259603802592713,,38558.50508275012,,,,
EXP2_CON_010,A_no_break,construction,normal,D_volatile,A_no_break,sarima,statistical,calibration,0.0,0.4406237140823834,0.10471111424207191,0.13125990593780135,104,8,,38405.06789804611,,-1.9206483683201832,,44828.422147052195,,,
EXP2_CON_010,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,holt_winters,statistical,calibration,0.0,0.44310387923803946,0.143975809344693,0.13678291427158717,104,0,30113.436098692015,,-2.463325684202811,,37473.8836709062,,,,
EXP2_CON_010,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,holt_winters,statistical,calibration,0.0,0.44310387923803946,0.143975809344693,0.13678291427158717,104,8,,32124.968713318034,,-3.5348325550783817,,38091.04113605057,,,
EXP2_CON_010,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,lgbm,ml,calibration,0.0,0.44310387923803946,0.143975809344693,0.13678291427158717,104,0,29270.419363928144,,-3.6993072669688343,,34584.662020790965,,,,
EXP2_CON_010,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,lgbm,ml,calibration,0.0,0.44310387923803946,0.143975809344693,0.13678291427158717,104,9,,30153.84973409591,,-3.957614411385839,,36273.65425442369,,,
EXP2_CON_010,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,rf,ml,calibration,0.0,0.44310387923803946,0.143975809344693,0.13678291427158717,104,0,22847.59087172414,,-1.544543060126671,,29398.90942816358,,,,
EXP2_CON_010,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,rf,ml,calibration,0.0,0.44310387923803946,0.143975809344693,0.13678291427158717,104,9,,22464.975879246413,,-1.9344043492476957,,29017.6022971183,,,
EXP2_CON_010,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,ridge,ml,calibration,0.0,0.44310387923803946,0.143975809344693,0.13678291427158717,104,0,25763.395728151998,,-2.5022428497582836,,32132.427646299708,,,,
EXP2_CON_010,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,ridge,ml,calibration,0.0,0.44310387923803946,0.143975809344693,0.13678291427158717,104,9,,25475.493024696803,,-2.0154256523865244,,31516.91302928571,,,
EXP2_CON_010,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,sarima,statistical,calibration,0.0,0.44310387923803946,0.143975809344693,0.13678291427158717,104,0,30283.917032932237,,-2.338682147434963,,37027.14144808303,,,,
EXP2_CON_010,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,sarima,statistical,calibration,0.0,0.44310387923803946,0.143975809344693,0.13678291427158717,104,8,,40917.885994712335,,-4.556617275721358,,47443.713746389476,,,
EXP2_CON_010,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,holt_winters,statistical,calibration,0.0,0.44588156526119405,0.27536582299944246,0.17897306599205293,104,0,31786.750906214787,,-1.735783060980252,,38952.22734965768,,,,
EXP2_CON_010,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,holt_winters,statistical,calibration,0.0,0.44588156526119405,0.27536582299944246,0.17897306599205293,104,8,,32154.688625941315,,-1.887074525336569,,38571.190117067454,,,
EXP2_CON_010,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,lgbm,ml,calibration,0.0,0.44588156526119405,0.27536582299944246,0.17897306599205293,104,0,30500.00300338119,,-3.0827635268103695,,35275.15536255559,,,,
EXP2_CON_010,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,lgbm,ml,calibration,0.0,0.44588156526119405,0.27536582299944246,0.17897306599205293,104,9,,32131.1331185086,,-3.113474235092434,,36303.14980742914,,,
EXP2_CON_010,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,rf,ml,calibration,0.0,0.44588156526119405,0.27536582299944246,0.17897306599205293,104,0,22881.74950766234,,-0.8064934763829269,,27715.890971947952,,,,
EXP2_CON_010,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,rf,ml,calibration,0.0,0.44588156526119405,0.27536582299944246,0.17897306599205293,104,9,,22792.52096314121,,-1.3108654033061964,,30058.93450579669,,,
EXP2_CON_010,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,ridge,ml,calibration,0.0,0.44588156526119405,0.27536582299944246,0.17897306599205293,104,0,29353.6135216777,,-1.7779705973039548,,33925.68810972897,,,,
EXP2_CON_010,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,ridge,ml,calibration,0.0,0.44588156526119405,0.27536582299944246,0.17897306599205293,104,9,,29294.165479501997,,-1.4484992557424128,,33566.91164925645,,,
EXP2_CON_010,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,sarima,statistical,calibration,0.0,0.44588156526119405,0.27536582299944246,0.17897306599205293,104,0,29875.678583092908,,-1.2098894642955442,,36976.79579938183,,,,
EXP2_CON_010,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,sarima,statistical,calibration,0.0,0.44588156526119405,0.27536582299944246,0.17897306599205293,104,8,,38737.08922318716,,-2.799839183407104,,49018.057364188164,,,
EXP2_CON_011,A_no_break,construction,normal,D_volatile,A_no_break,holt_winters,statistical,calibration,0.0,0.39242688082954946,0.06787569437711963,0.12287148937156095,104,0,20889.7327051726,,-0.35465598417939626,,24771.030429002392,,,,
EXP2_CON_011,A_no_break,construction,normal,D_volatile,A_no_break,holt_winters,statistical,calibration,0.0,0.39242688082954946,0.06787569437711963,0.12287148937156095,104,8,,24489.165577001113,,-0.8184431296612524,,27041.118315935688,,,
EXP2_CON_011,A_no_break,construction,normal,D_volatile,A_no_break,lgbm,ml,calibration,0.0,0.39242688082954946,0.06787569437711963,0.12287148937156095,104,0,20070.922237427363,,0.04147635091186164,,24027.41865782881,,,,
EXP2_CON_011,A_no_break,construction,normal,D_volatile,A_no_break,lgbm,ml,calibration,0.0,0.39242688082954946,0.06787569437711963,0.12287148937156095,104,9,,20457.56019920676,,0.017907981453513428,,23803.645231614166,,,
EXP2_CON_011,A_no_break,construction,normal,D_volatile,A_no_break,rf,ml,calibration,0.0,0.39242688082954946,0.06787569437711963,0.12287148937156095,104,0,25647.565543501634,,-0.428944959189196,,29102.134942756613,,,,
EXP2_CON_011,A_no_break,construction,normal,D_volatile,A_no_break,rf,ml,calibration,0.0,0.39242688082954946,0.06787569437711963,0.12287148937156095,104,9,,25028.63839924101,,-0.4291747080218687,,28052.308727165248,,,
EXP2_CON_011,A_no_break,construction,normal,D_volatile,A_no_break,ridge,ml,calibration,0.0,0.39242688082954946,0.06787569437711963,0.12287148937156095,104,0,22249.704665536192,,-0.3054742132641234,,25864.780600660422,,,,
EXP2_CON_011,A_no_break,construction,normal,D_volatile,A_no_break,ridge,ml,calibration,0.0,0.39242688082954946,0.06787569437711963,0.12287148937156095,104,9,,20688.21460912579,,-0.11412810228090675,,24531.547325874013,,,
EXP2_CON_011,A_no_break,construction,normal,D_volatile,A_no_break,sarima,statistical,calibration,0.0,0.39242688082954946,0.06787569437711963,0.12287148937156095,104,0,30682.686593773564,,-2.7433483162499934,,37609.30885722044,,,,
EXP2_CON_011,A_no_break,construction,normal,D_volatile,A_no_break,sarima,statistical,calibration,0.0,0.39242688082954946,0.06787569437711963,0.12287148937156095,104,8,,21614.328171601075,,-0.5484209788065946,,24148.914603703644,,,
EXP2_CON_011,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,holt_winters,statistical,calibration,0.0,0.3969369151006013,0.10265391868076874,0.13657879885721969,104,0,23012.079357710045,,-0.2982122880704603,,27087.887060850073,,,,
EXP2_CON_011,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,holt_winters,statistical,calibration,0.0,0.3969369151006013,0.10265391868076874,0.13657879885721969,104,7,,21441.62897435372,,-0.396148193383379,,26177.06917254858,,,
EXP2_CON_011,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,lgbm,ml,calibration,0.0,0.3969369151006013,0.10265391868076874,0.13657879885721969,104,0,24831.98632952933,,-0.2736275463095701,,28654.232989239274,,,,
EXP2_CON_011,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,lgbm,ml,calibration,0.0,0.3969369151006013,0.10265391868076874,0.13657879885721969,104,9,,23062.592446215556,,-0.06935663873235731,,27145.606184600212,,,
EXP2_CON_011,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,rf,ml,calibration,0.0,0.3969369151006013,0.10265391868076874,0.13657879885721969,104,0,27832.81641590172,,-0.38687651275840107,,31816.226426479803,,,,
EXP2_CON_011,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,rf,ml,calibration,0.0,0.3969369151006013,0.10265391868076874,0.13657879885721969,104,9,,28061.91676970373,,-0.409906711228954,,31441.64464805809,,,
EXP2_CON_011,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,ridge,ml,calibration,0.0,0.3969369151006013,0.10265391868076874,0.13657879885721969,104,0,24727.78394514784,,-0.31197642948636345,,28714.621888928483,,,,
EXP2_CON_011,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,ridge,ml,calibration,0.0,0.3969369151006013,0.10265391868076874,0.13657879885721969,104,9,,21961.560640946263,,-0.08832170685209313,,26724.338940969017,,,
EXP2_CON_011,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,sarima,statistical,calibration,0.0,0.3969369151006013,0.10265391868076874,0.13657879885721969,104,0,30735.316247086168,,-1.9739815502603815,,38370.767283685884,,,,
EXP2_CON_011,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,sarima,statistical,calibration,0.0,0.3969369151006013,0.10265391868076874,0.13657879885721969,104,7,,26978.95147177236,,-1.5153729384360946,,32164.788645783046,,,
EXP2_CON_011,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,holt_winters,statistical,calibration,0.0,0.3937312094395219,0.25094679298990324,0.0971152408009588,104,0,20684.657316483608,,-0.5641484296650862,,25652.6328974309,,,,
EXP2_CON_011,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,holt_winters,statistical,calibration,0.0,0.3937312094395219,0.25094679298990324,0.0971152408009588,104,7,,21491.318255641665,,-0.9058359274153517,,26806.028939455893,,,
EXP2_CON_011,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,lgbm,ml,calibration,0.0,0.3937312094395219,0.25094679298990324,0.0971152408009588,104,0,19230.005557543835,,0.05133681810349133,,21219.854918375684,,,,
EXP2_CON_011,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,lgbm,ml,calibration,0.0,0.3937312094395219,0.25094679298990324,0.0971152408009588,104,9,,17805.581401998323,,0.060828939733431175,,21547.178798428908,,,
EXP2_CON_011,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,rf,ml,calibration,0.0,0.3937312094395219,0.25094679298990324,0.0971152408009588,104,0,22435.613090011044,,-0.13137456198576306,,24775.772639726343,,,,
EXP2_CON_011,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,rf,ml,calibration,0.0,0.3937312094395219,0.25094679298990324,0.0971152408009588,104,9,,22759.53134740994,,-0.45467731992787147,,26149.549440299234,,,
EXP2_CON_011,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,ridge,ml,calibration,0.0,0.3937312094395219,0.25094679298990324,0.0971152408009588,104,0,24225.122472890627,,-0.7112008089034382,,28515.87338196364,,,,
EXP2_CON_011,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,ridge,ml,calibration,0.0,0.3937312094395219,0.25094679298990324,0.0971152408009588,104,9,,22997.361932040727,,-0.4865419757458909,,27432.614911824756,,,
EXP2_CON_011,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,sarima,statistical,calibration,0.0,0.3937312094395219,0.25094679298990324,0.0971152408009588,104,0,27433.791831780327,,-1.8538984380312526,,33922.83473289767,,,,
EXP2_CON_011,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,sarima,statistical,calibration,0.0,0.3937312094395219,0.25094679298990324,0.0971152408009588,104,7,,17469.42961697445,,-0.28939278240482796,,23270.81683029274,,,
EXP2_CON_012,A_no_break,construction,normal,D_volatile,A_no_break,holt_winters,statistical,calibration,0.0,0.4326156139816774,0.0711670835110759,0.20755875927336595,104,0,23474.46658999849,,-0.27217751550828817,,29103.95620174976,,,,
EXP2_CON_012,A_no_break,construction,normal,D_volatile,A_no_break,holt_winters,statistical,calibration,0.0,0.4326156139816774,0.0711670835110759,0.20755875927336595,104,8,,22835.458485345414,,-0.44802879498928994,,29240.26620660368,,,
EXP2_CON_012,A_no_break,construction,normal,D_volatile,A_no_break,lgbm,ml,calibration,0.0,0.4326156139816774,0.0711670835110759,0.20755875927336595,104,0,32032.787209082948,,-0.5309386911737074,,36382.10260738977,,,,
EXP2_CON_012,A_no_break,construction,normal,D_volatile,A_no_break,lgbm,ml,calibration,0.0,0.4326156139816774,0.0711670835110759,0.20755875927336595,104,8,,30723.88808614942,,-0.4688840140795188,,37030.99377360667,,,
EXP2_CON_012,A_no_break,construction,normal,D_volatile,A_no_break,rf,ml,calibration,0.0,0.4326156139816774,0.0711670835110759,0.20755875927336595,104,0,28106.573751430114,,-0.1285267816909115,,31697.592396681557,,,,
EXP2_CON_012,A_no_break,construction,normal,D_volatile,A_no_break,rf,ml,calibration,0.0,0.4326156139816774,0.0711670835110759,0.20755875927336595,104,8,,26954.182598589494,,-0.17106582019378114,,32918.46030008904,,,
EXP2_CON_012,A_no_break,construction,normal,D_volatile,A_no_break,ridge,ml,calibration,0.0,0.4326156139816774,0.0711670835110759,0.20755875927336595,104,0,25938.24678179262,,-0.09174643854974047,,32019.62034210624,,,,
EXP2_CON_012,A_no_break,construction,normal,D_volatile,A_no_break,ridge,ml,calibration,0.0,0.4326156139816774,0.0711670835110759,0.20755875927336595,104,9,,26627.082180850502,,-0.04132091650349057,,31328.09889126763,,,
EXP2_CON_012,A_no_break,construction,normal,D_volatile,A_no_break,sarima,statistical,calibration,0.0,0.4326156139816774,0.0711670835110759,0.20755875927336595,104,0,25732.649933737033,,-0.34840499641311573,,30000.01382250207,,,,
EXP2_CON_012,A_no_break,construction,normal,D_volatile,A_no_break,sarima,statistical,calibration,0.0,0.4326156139816774,0.0711670835110759,0.20755875927336595,104,8,,27085.780271579322,,-0.5397195573178004,,30544.90650570401,,,
EXP2_CON_012,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,holt_winters,statistical,calibration,0.0,0.43787866677779946,0.10397663143842961,0.18712436605610835,104,0,22798.308914610767,,-0.26001080195322046,,30284.578085165613,,,,
EXP2_CON_012,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,holt_winters,statistical,calibration,0.0,0.43787866677779946,0.10397663143842961,0.18712436605610835,104,7,,21644.519329380484,,-0.18037381476670378,,28862.014110426382,,,
EXP2_CON_012,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,lgbm,ml,calibration,0.0,0.43787866677779946,0.10397663143842961,0.18712436605610835,104,0,32764.21168751937,,-0.5910998459329556,,39515.952011824476,,,,
EXP2_CON_012,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,lgbm,ml,calibration,0.0,0.43787866677779946,0.10397663143842961,0.18712436605610835,104,8,,32447.353132704593,,-0.6114420535296605,,40359.08259878622,,,
EXP2_CON_012,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,rf,ml,calibration,0.0,0.43787866677779946,0.10397663143842961,0.18712436605610835,104,0,29713.306945180888,,-0.40619645108373037,,34241.03539905931,,,,
EXP2_CON_012,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,rf,ml,calibration,0.0,0.43787866677779946,0.10397663143842961,0.18712436605610835,104,8,,29910.56996342505,,-0.46440021555758304,,35947.19401169466,,,
EXP2_CON_012,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,ridge,ml,calibration,0.0,0.43787866677779946,0.10397663143842961,0.18712436605610835,104,0,27724.816986622292,,-0.28027956495288636,,35258.20315947521,,,,
EXP2_CON_012,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,ridge,ml,calibration,0.0,0.43787866677779946,0.10397663143842961,0.18712436605610835,104,9,,27343.89462821017,,-0.10065971066183288,,33093.86551507553,,,
EXP2_CON_012,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,sarima,statistical,calibration,0.0,0.43787866677779946,0.10397663143842961,0.18712436605610835,104,0,24872.19698059994,,-0.3405822965481551,,31222.310279004825,,,,
EXP2_CON_012,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,sarima,statistical,calibration,0.0,0.43787866677779946,0.10397663143842961,0.18712436605610835,104,7,,25899.851301071845,,-0.243563768220099,,29123.970053211444,,,
EXP2_CON_012,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,holt_winters,statistical,calibration,0.0,0.43799247327819685,0.22820466929370592,0.15602574102792008,104,0,23524.14924596403,,-0.2847965508965862,,29078.189705894732,,,,
EXP2_CON_012,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,holt_winters,statistical,calibration,0.0,0.43799247327819685,0.22820466929370592,0.15602574102792008,104,7,,23783.859393800463,,-0.4311625295745613,,29358.284057231584,,,
EXP2_CON_012,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,lgbm,ml,calibration,0.0,0.43799247327819685,0.22820466929370592,0.15602574102792008,104,0,32171.514723984543,,-0.6700787991920979,,38572.39508554094,,,,
EXP2_CON_012,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,lgbm,ml,calibration,0.0,0.43799247327819685,0.22820466929370592,0.15602574102792008,104,8,,32405.16593532076,,-0.7145535927938491,,39266.52637444268,,,
EXP2_CON_012,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,rf,ml,calibration,0.0,0.43799247327819685,0.22820466929370592,0.15602574102792008,104,0,31499.616892999504,,-0.46063883628575214,,36064.14407641959,,,,
EXP2_CON_012,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,rf,ml,calibration,0.0,0.43799247327819685,0.22820466929370592,0.15602574102792008,104,8,,31700.679285917093,,-0.40167876675419106,,35874.5386407094,,,
EXP2_CON_012,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,ridge,ml,calibration,0.0,0.43799247327819685,0.22820466929370592,0.15602574102792008,104,0,24809.08118455917,,-0.060596672402334684,,30448.796071778084,,,,
EXP2_CON_012,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,ridge,ml,calibration,0.0,0.43799247327819685,0.22820466929370592,0.15602574102792008,104,9,,29386.99399717242,,-0.2771089176800797,,34294.832496072246,,,
EXP2_CON_012,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,sarima,statistical,calibration,0.0,0.43799247327819685,0.22820466929370592,0.15602574102792008,104,0,24231.92619675743,,-0.38339888192154203,,29563.309550243925,,,,
EXP2_CON_012,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,sarima,statistical,calibration,0.0,0.43799247327819685,0.22820466929370592,0.15602574102792008,104,7,,27566.64819319191,,-0.738183909552004,,30950.87664428613,,,
EXP2_CON_013,A_no_break,construction,normal,D_volatile,A_no_break,holt_winters,statistical,calibration,0.0,0.40598623529389954,0.06887964033444831,0.16167840468619063,104,0,17466.175494895248,,-1.1664606625982128,,21983.52927933446,,,,
EXP2_CON_013,A_no_break,construction,normal,D_volatile,A_no_break,holt_winters,statistical,calibration,0.0,0.40598623529389954,0.06887964033444831,0.16167840468619063,104,7,,22216.9792110626,,-3.0435325048067527,,26367.69015712547,,,
EXP2_CON_013,A_no_break,construction,normal,D_volatile,A_no_break,lgbm,ml,calibration,0.0,0.40598623529389954,0.06887964033444831,0.16167840468619063,104,0,17028.228720369425,,-1.7882737607634815,,20899.230308511003,,,,
EXP2_CON_013,A_no_break,construction,normal,D_volatile,A_no_break,lgbm,ml,calibration,0.0,0.40598623529389954,0.06887964033444831,0.16167840468619063,104,9,,17378.471220826694,,-1.8933217058600584,,22485.2535103718,,,
EXP2_CON_013,A_no_break,construction,normal,D_volatile,A_no_break,rf,ml,calibration,0.0,0.40598623529389954,0.06887964033444831,0.16167840468619063,104,0,18534.67233094759,,-2.050255589075445,,22332.279829702205,,,,
EXP2_CON_013,A_no_break,construction,normal,D_volatile,A_no_break,rf,ml,calibration,0.0,0.40598623529389954,0.06887964033444831,0.16167840468619063,104,9,,13862.007651530032,,-0.35420480422738815,,18076.707121061176,,,
EXP2_CON_013,A_no_break,construction,normal,D_volatile,A_no_break,ridge,ml,calibration,0.0,0.40598623529389954,0.06887964033444831,0.16167840468619063,104,0,16226.142952874043,,-1.1826598020419656,,20490.945268878037,,,,
EXP2_CON_013,A_no_break,construction,normal,D_volatile,A_no_break,ridge,ml,calibration,0.0,0.40598623529389954,0.06887964033444831,0.16167840468619063,104,9,,14854.39581104613,,-0.4463558637102045,,18788.315857719383,,,
EXP2_CON_013,A_no_break,construction,normal,D_volatile,A_no_break,sarima,statistical,calibration,0.0,0.40598623529389954,0.06887964033444831,0.16167840468619063,104,0,22877.218352031832,,-4.728517129391722,,25917.83457574317,,,,
EXP2_CON_013,A_no_break,construction,normal,D_volatile,A_no_break,sarima,statistical,calibration,0.0,0.40598623529389954,0.06887964033444831,0.16167840468619063,104,7,,20722.581716059583,,-3.413914827156475,,28551.4940018974,,,
EXP2_CON_013,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,holt_winters,statistical,calibration,0.0,0.4089007646433825,0.10556477925275312,0.1516409816624184,104,0,14093.143370122849,,-0.3153074339495525,,19254.74079373937,,,,
EXP2_CON_013,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,holt_winters,statistical,calibration,0.0,0.4089007646433825,0.10556477925275312,0.1516409816624184,104,7,,16690.851864096043,,-1.1221118530078478,,21510.994878729434,,,
EXP2_CON_013,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,lgbm,ml,calibration,0.0,0.4089007646433825,0.10556477925275312,0.1516409816624184,104,0,19376.213329510916,,-2.5229673284770153,,22276.865408908576,,,,
EXP2_CON_013,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,lgbm,ml,calibration,0.0,0.4089007646433825,0.10556477925275312,0.1516409816624184,104,9,,17245.143390469213,,-1.3955219131107832,,21807.198215937507,,,
EXP2_CON_013,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,rf,ml,calibration,0.0,0.4089007646433825,0.10556477925275312,0.1516409816624184,104,0,18147.537715429356,,-1.6867081401476955,,21416.223165441916,,,,
EXP2_CON_013,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,rf,ml,calibration,0.0,0.4089007646433825,0.10556477925275312,0.1516409816624184,104,9,,14242.655830855168,,-0.19259407377715054,,18866.874023109518,,,
EXP2_CON_013,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,ridge,ml,calibration,0.0,0.4089007646433825,0.10556477925275312,0.1516409816624184,104,0,18479.066608470854,,-1.277848297968163,,22275.374821733974,,,,
EXP2_CON_013,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,ridge,ml,calibration,0.0,0.4089007646433825,0.10556477925275312,0.1516409816624184,104,9,,15976.985304772408,,-0.4825544642145412,,20227.18542075054,,,
EXP2_CON_013,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,sarima,statistical,calibration,0.0,0.4089007646433825,0.10556477925275312,0.1516409816624184,104,0,21825.079080758223,,-4.165275937346525,,25973.955412994947,,,,
EXP2_CON_013,B_amplified_w70,construction,normal,D_volatile,B_amplified_w70,sarima,statistical,calibration,0.0,0.4089007646433825,0.10556477925275312,0.1516409816624184,104,7,,22583.91843073803,,-2.6284555419805127,,28341.147609530235,,,
EXP2_CON_013,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,holt_winters,statistical,calibration,0.0,0.3968535191106376,0.2569471647334371,0.1509679245289371,104,0,14464.961140827654,,-0.5018231187230531,,18870.67004122173,,,,
EXP2_CON_013,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,holt_winters,statistical,calibration,0.0,0.3968535191106376,0.2569471647334371,0.1509679245289371,104,7,,16960.645137438798,,-1.183054134056766,,21077.93217629521,,,
EXP2_CON_013,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,lgbm,ml,calibration,0.0,0.3968535191106376,0.2569471647334371,0.1509679245289371,104,0,19225.56115678504,,-2.249519105977414,,20386.813265501693,,,,
EXP2_CON_013,C_level_shift_w70,construction,normal,C_trending,C_level_shift_w70,lgbm,ml,calibration,0.0,0.3968535191106376,0.2569471647334371,0.1509679245289371,104,9,,19458.413705891584,,-2.171402943217787,,21789.573084607153,,,
